"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920384",32,31,6,9,23,37,73,65,50,44,36,31,1,2,22,23,18,63.55,"CAR","PHI","14219","1","2008200920384",52.9,68.92,61.37,8,130.29,53.19,47.21,41.54,6,88.75,53.73,33.99,29.27,5,33.33,0.94,1.89,-1,55,96.33,50.79,72,49.32,2.78,2,93.55,14,13,23,21,2008-12-06
"2008200920392",34,20,6,4,29,28,43,67,37,53,25,38,3,1,12,20,22,59.9916666666667,"CAR","WSH","14220","1","2008200920392",39.09,43.01,67.01,-24,110.02,41.11,37.01,53.01,-16,90.01,39.68,25,38.01,-13,75,3,1,2,35.29,109.37,62.96,67.57,58.14,12,8.11,97.37,12,15,6,14,2008-12-07
"2008200920414",36,26,9,11,5,14,57,66,47,57,31,37,5,5,19,22,21,65,"CAR","PHI","14224","0","2008200920414",46.34,52.62,60.92,-9,113.54,45.19,43.38,52.62,-10,96,45.59,28.62,34.15,-6,50,4.62,4.62,0,47.5,102.62,58.06,65.96,54.39,16.13,10.64,86.49,16,20,10,9,2008-12-11
"2008200920435",34,25,5,7,27,39,59,44,47,36,31,29,2,2,22,23,14,65,"CAR","NYR","14226","0","2008200920435",57.28,54.46,40.62,15,95.08,56.63,43.38,33.23,11,76.62,51.67,28.62,26.77,2,50,1.85,1.85,0,61.11,99.56,57.63,65.96,52.54,6.45,4.26,93.1,16,7,12,8,2008-12-13
"2008200920448",29,30,2,11,21,36,54,51,40,36,27,23,3,1,27,18,14,59.9666666666667,"CAR","MTL","14229","1","2008200920448",51.43,54.03,51.03,3,105.06,52.63,40.02,36.02,4,76.04,54,27.02,23.01,4,75,3,1,2,65.85,106.76,49.15,67.5,50,11.11,7.5,95.65,13,13,14,15,2008-12-16
"2008200920462",26,24,3,6,18,37,80,47,58,30,37,20,2,1,26,12,12,64.2333333333333,"CAR","FLA","14231","1","2008200920462",62.99,74.73,43.9,33,118.63,65.91,54.18,28.02,28,82.2,64.91,34.56,18.68,17,66.67,1.87,0.93,1,68.42,100.41,52,63.79,46.25,5.41,3.45,95,21,10,22,17,2008-12-18
"2008200920474",24,32,1,3,11,28,43,58,38,47,34,36,2,4,16,16,24,59.9833333333333,"CAR","BOS","14233","0","2008200920474",42.57,43.01,58.02,-15,101.03,44.71,38.01,47.01,-9,85.02,48.57,34.01,36.01,-2,33.33,2,4,-2,40,94.77,42.86,89.47,79.07,5.88,5.26,88.89,4,11,5,11,2008-12-20
"2008200920488",24,34,4,4,19,34,64,57,48,40,27,28,3,2,18,19,21,61.7,"CAR","MTL","14234","0","2008200920488",52.89,62.24,55.43,7,117.67,54.55,46.68,38.9,8,85.58,49.09,26.26,27.23,-1,60,2.92,1.94,1,46.15,103.97,41.38,56.25,42.19,11.11,6.25,92.86,21,12,16,17,2008-12-21
"2008200920503",28,25,1,4,12,14,56,50,47,33,37,23,2,3,25,14,14,59.95,"CAR","MIN","14236","0","2008200920503",52.83,56.05,50.04,6,106.09,58.75,47.04,33.03,14,80.07,61.67,37.03,23.02,14,40,2,3,-1,64.1,92.36,52.83,78.72,66.07,5.41,4.26,86.96,10,10,9,17,2008-12-23
"2008200920510",37,23,3,4,10,10,59,52,49,39,39,31,5,4,19,21,20,60,"CAR","ATL","14239","0","2008200920510",53.15,59,52,7,111,55.68,49,39,10,88,55.71,39,31,8,55.56,5,4,1,48.72,99.92,61.67,79.59,66.1,12.82,10.2,87.1,10,8,10,13,2008-12-26
"2008200920518",41,21,3,4,24,28,64,54,52,33,31,22,2,4,22,23,17,59.9833333333333,"CAR","BOS","14240","1","2008200920518",54.24,64.02,54.02,10,118.03,61.18,52.01,33.01,19,85.02,58.49,31.01,22.01,9,33.33,2,4,-2,56.41,88.27,66.13,59.62,48.44,6.45,3.85,81.82,21,11,12,21,2008-12-27
"2008200920549",28,26,4,4,9,35,66,50,47,34,28,21,3,1,20,17,17,59.9833333333333,"CAR","ATL","14244","1","2008200920549",56.9,66.02,50.01,16,116.03,58.02,47.01,34.01,13,81.02,57.14,28.01,21.01,7,75,3,1,2,54.05,105.95,51.85,59.57,42.42,10.71,6.38,95.24,19,13,19,16,2008-12-31
"2008200920560",26,24,3,6,26,11,59,60,46,45,29,31,2,1,19,16,15,59.9833333333333,"CAR","STL","14246","1","2008200920560",49.58,59.02,60.02,-1,119.03,50.55,46.01,45.01,1,91.03,48.33,29.01,31.01,-2,66.67,2,1,1,55.88,103.67,52,63.04,49.15,6.9,4.35,96.77,17,14,13,15,2009-01-02
"2008200920570",23,32,3,5,13,22,50,45,39,35,28,19,3,2,19,20,16,59.9833333333333,"CAR","T.B","14247","0","2008200920570",52.63,50.01,45.01,5,95.03,52.7,39.01,35.01,4,74.02,59.57,28.01,19.01,9,60,3,2,1,54.29,100.19,41.82,71.79,56,10.71,7.69,89.47,11,16,11,10,2009-01-03
"2008200920588",29,26,2,3,24,24,51,62,36,46,28,28,3,2,15,21,19,59.95,"CAR","N.J","14250","1","2008200920588",45.13,51.04,62.05,-11,113.09,43.9,36.03,46.04,-10,82.07,50,28.02,28.02,0,60,3,2,1,44.12,103.57,52.73,77.78,54.9,10.71,8.33,92.86,8,18,15,16,2009-01-06
"2008200920602",31,18,2,0,20,12,55,49,45,39,33,31,2,4,19,20,10,59.9833333333333,"CAR","FLA","14252","0","2008200920602",52.88,55.02,49.01,6,104.03,53.57,45.01,39.01,6,84.02,51.56,33.01,31.01,2,33.33,2,4,-2,65.52,93.16,63.27,73.33,60,6.06,4.44,87.1,12,8,10,10,2009-01-08
"2008200920614",23,28,6,4,19,22,50,67,37,47,30,32,1,5,16,17,18,59.9666666666667,"CAR","BOS","14254","0","2008200920614",42.74,50.03,67.04,-17,117.07,44.05,37.02,47.03,-10,84.05,48.39,30.02,32.02,-2,16.67,1,5,-4,47.06,87.71,45.1,81.08,60,3.33,2.7,84.38,7,15,13,20,2009-01-10
"2008200920637",20,38,4,4,18,17,48,58,39,47,24,40,1,5,20,20,18,59.95,"CAR","OTT","14257","0","2008200920637",45.28,48.04,58.05,-10,106.09,45.35,39.03,47.04,-8,86.07,37.5,24.02,40.03,-16,16.67,1,5,-4,52.63,91.67,34.48,61.54,50,4.17,2.56,87.5,15,7,9,11,2009-01-13
"2008200920647",29,32,3,4,20,27,66,45,48,36,32,24,4,6,18,27,16,59.95,"CAR","TOR","14259","1","2008200920647",59.46,66.06,45.04,21,111.09,57.14,48.04,36.03,12,84.07,57.14,32.03,24.02,8,40,4,6.01,-2,52.94,87.5,47.54,66.67,48.48,12.5,8.33,75,16,12,18,9,2009-01-15
"2008200920663",24,28,2,5,21,11,71,43,49,34,37,26,1,3,18,19,15,59.9333333333333,"CAR","BUF","14261","0","2008200920663",62.28,71.08,43.05,28,114.13,59.04,49.05,34.04,15,83.09,58.73,37.04,26.03,11,25,1,3,-2,54.55,91.16,46.15,75.51,52.11,2.7,2.04,88.46,12,8,22,9,2009-01-17
"2008200920679",27,29,3,5,22,31,70,70,51,50,34,35,2,0,21,17,18,60,"CAR","TOR","14263","0","2008200920679",50,70,70,0,140,50.5,51,50,1,101,49.28,34,35,-1,100,2,0,2,53.85,105.88,48.21,66.67,48.57,5.88,3.92,100,17,15,19,20,2009-01-19
"2008200920687",36,30,5,5,27,18,66,55,52,41,40,33,2,1,27,18,21,59.9833333333333,"CAR","PIT","14264","0","2008200920687",54.55,66.02,55.02,11,121.03,55.91,52.01,41.01,11,93.03,54.79,40.01,33.01,7,66.67,2,1,1,56.25,101.97,54.55,76.92,60.61,5,3.85,96.97,12,8,14,14,2009-01-20
"2008200920702",20,32,2,4,33,27,68,50,48,41,35,31,2,3,20,18,14,59.9833333333333,"CAR","NYR","14271","0","2008200920702",57.63,68.02,50.01,18,118.03,53.93,48.01,41.01,7,89.02,53.03,35.01,31.01,4,40,2,3,-1,58.82,96.04,38.46,72.92,51.47,5.71,4.17,90.32,13,10,20,9,2009-01-27
"2008200920717",23,29,3,5,18,22,57,52,46,38,31,29,3,2,17,18,17,59.9833333333333,"CAR","T.B","14273","1","2008200920717",52.29,57.02,52.01,5,109.03,54.76,46.01,38.01,8,84.02,51.67,31.01,29.01,2,60,3,2,1,50,102.78,44.23,67.39,54.39,9.68,6.52,93.1,15,9,11,14,2009-01-29
"2008200920737",24,25,3,2,22,24,71,54,53,36,40,19,2,0,25,10,14,59.9666666666667,"CAR","ATL","14275","1","2008200920737",56.8,71.04,54.03,17,125.07,59.55,53.03,36.02,17,89.05,67.8,40.02,19.01,21,100,2,0,2,64.1,105,48.98,75.47,56.34,5,3.77,100,13,17,18,18,2009-01-31
"2008200920758",17,42,4,4,11,10,60,50,41,34,27,24,3,4,23,19,17,59.975,"CAR","VAN","14278","0","2008200920758",54.55,60.03,50.02,10,110.05,54.67,41.02,34.01,7,75.03,52.94,27.01,24.01,3,42.86,3,4,-1,57.5,94.44,28.81,65.85,45,11.11,7.32,83.33,14,10,19,16,2009-02-03
"2008200920771",20,32,5,4,19,22,48,80,37,56,29,40,3,3,16,16,20,65,"CAR","S.J","14280","0","2008200920771",37.5,44.31,73.85,-32,118.15,39.78,34.15,51.69,-19,85.85,42.03,26.77,36.92,-11,50,2.77,2.77,0,44.44,102.84,38.46,78.38,60.42,10.34,8.11,92.5,8,16,11,24,2009-02-05
"2008200920787",46,25,6,7,23,37,61,63,52,43,41,32,7,2,18,30,23,59.95,"CAR","PHX","14282","0","2008200920787",49.19,61.05,63.05,-2,124.1,54.74,52.04,43.04,9,95.08,56.16,41.03,32.03,9,77.78,7.01,2,5,43.9,110.82,64.79,78.85,67.21,17.07,13.46,93.75,11,11,9,20,2009-02-07
"2008200920812",31,29,6,6,25,13,81,44,61,35,42,23,0,5,28,20,12,59.925,"CAR","FLA","14287","1","2008200920812",64.8,81.1,44.06,37,125.16,63.54,61.08,35.04,26,96.12,64.62,42.05,23.03,19,0,0,5.01,-5,70,78.26,51.67,68.85,51.85,0,0,78.26,19,12,20,9,2009-02-12
"2008200920828",38,22,4,3,25,21,71,48,42,31,27,20,1,5,27,21,12,59.9833333333333,"CAR","CBJ","14289","1","2008200920828",59.66,71.02,48.01,23,119.03,57.53,42.01,31.01,11,73.02,57.45,27.01,20.01,7,16.67,1,5,-4,69.23,78.7,63.33,64.29,38.03,3.7,2.38,75,15,11,29,17,2009-02-14
"2008200920838",31,27,4,5,8,16,70,64,60,49,47,36,3,0,19,18,21,59.9666666666667,"CAR","BUF","14290","0","2008200920838",52.24,70.04,64.04,6,134.07,55.05,60.03,49.03,11,109.06,56.63,47.03,36.02,11,100,3,0,3,47.5,106.38,53.45,78.33,67.14,6.38,5,100,13,13,10,15,2009-02-15
"2008200920847",39,31,5,5,27,30,56,74,41,50,32,34,1,5,26,20,24,59.9416666666667,"CAR","BOS","14292","1","2008200920847",43.08,56.05,74.07,-18,130.13,45.05,41.04,50.05,-9,91.09,48.48,32.03,34.03,-2,16.67,1,5,-4,52,88.42,55.71,78.05,57.14,3.12,2.44,85.29,9,16,15,24,2009-02-17
"2008200920859",31,22,7,6,18,22,65,54,43,37,30,24,6,2,17,19,17,59.9833333333333,"CAR","NYI","14294","0","2008200920859",54.62,65.02,54.02,11,119.03,53.75,43.01,37.01,6,80.02,55.56,30.01,24.01,6,75,6,2,4,50,111.67,58.49,69.77,46.15,20,13.95,91.67,13,13,22,17,2009-02-19
"2008200920872",28,22,4,7,21,35,73,37,56,26,41,13,4,1,23,13,14,59.9666666666667,"CAR","T.B","14295","1","2008200920872",66.36,73.04,37.02,36,110.06,68.29,56.03,26.01,30,82.05,75.93,41.02,13.01,28,80,4,1,3,62.16,102.06,56,73.21,56.16,9.76,7.14,92.31,15,13,17,11,2009-02-20
