"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920774",20,41,9,8,14,14,46,58,37,39,31,32,5,1,20,14,26,60,"N.J","ATL","14281","0","2008200920774",44.23,46,58,-12,104,48.68,37,39,-2,76,49.21,31,32,-1,83.33,5,1,4,43.48,113,32.79,83.78,67.39,16.13,13.51,96.88,6,7,9,19,2009-02-06
"2008200920782",30,23,9,7,23,14,47,52,37,44,26,32,1,3,13,19,21,59.9,"N.J","L.A","14282","1","2008200920782",47.47,47.08,52.09,-5,99.17,45.68,37.06,44.07,-7,81.14,44.83,26.04,32.05,-6,25,1,3.01,-2,38.24,94.47,56.6,70.27,55.32,3.85,2.7,90.62,11,12,10,8,2009-02-07
"2008200920793",36,27,9,9,9,15,46,48,43,35,31,27,3,0,22,13,28,59.9833333333333,"N.J","NYR","14284","1","2008200920793",48.94,46.01,48.01,-2,94.03,55.13,43.01,35.01,8,78.02,53.45,31.01,27.01,4,100,3,0,3,44,109.68,57.14,72.09,67.39,9.68,6.98,100,12,8,3,13,2009-02-09
"2008200920802",50,22,3,5,6,5,71,40,63,32,50,25,4,2,30,22,20,59.9666666666667,"N.J","NYI","14286","1","2008200920802",63.96,71.04,40.02,31,111.06,66.32,63.04,32.02,31,95.05,66.67,50.03,25.01,25,66.67,4,2,2,60,100,69.44,79.37,70.42,8,6.35,92,13,7,8,8,2009-02-11
"2008200920818",23,17,2,2,15,17,33,55,27,37,18,31,1,0,15,10,15,59.9833333333333,"N.J","BOS","14288","1","2008200920818",37.5,33.01,55.02,-22,88.02,42.19,27.01,37.01,-10,64.02,36.73,18.01,31.01,-13,100,1,0,1,50,105.56,57.5,66.67,54.55,5.56,3.7,100,9,6,6,18,2009-02-13
"2008200920834",32,33,5,8,14,12,49,48,39,38,29,32,6,5,22,19,24,59.9916666666667,"N.J","S.J","14290","1","2008200920834",50.52,49.01,48.01,1,97.01,50.65,39.01,38.01,1,77.01,47.54,29,32,-3,54.55,6,5,1,47.83,105.06,49.23,74.36,59.18,20.69,15.38,84.38,10,6,10,10,2009-02-15
"2008200920850",35,23,4,5,15,15,65,50,44,37,36,28,0,4,17,23,18,59.9666666666667,"N.J","FLA","14292","0","2008200920850",56.52,65.04,50.03,15,115.06,54.32,44.02,37.02,7,81.05,56.25,36.02,28.02,8,0,0,4,-4,48.57,85.71,60.34,81.82,55.38,0,0,85.71,8,9,21,13,2009-02-17
"2008200920864",24,35,5,4,20,23,70,70,47,54,40,41,2,2,18,20,21,64.9833333333333,"N.J","T.B","14294","0","2008200920864",50,64.63,64.63,0,129.26,46.53,43.4,49.86,-7,93.25,49.38,36.93,37.86,-1,50,1.85,1.85,0,46.15,100.12,40.68,85.11,57.14,5,4.26,95.12,7,13,23,16,2009-02-19
"2008200920881",33,17,5,3,11,8,60,73,47,50,40,38,0,4,13,12,25,59.95,"N.J","NYI","14296","0","2008200920881",45.11,60.05,73.06,-13,133.11,48.45,47.04,50.04,-3,97.08,51.28,40.03,38.03,2,0,0,4,-4,34.21,89.47,66,85.11,66.67,0,0,89.47,7,12,13,23,2009-02-21
"2008200920909",25,25,4,5,16,18,61,36,47,32,32,24,4,0,25,14,11,59.9583333333333,"N.J","COL","14301","1","2008200920909",62.89,61.04,36.03,25,97.07,59.49,47.03,32.02,15,79.05,57.14,32.02,24.02,8,100,4,0,4,69.44,112.5,50,68.09,52.46,12.5,8.51,100,15,8,14,4,2009-02-26
"2008200920924",26,27,5,5,7,7,63,23,58,19,46,17,7,2,21,20,12,60,"N.J","FLA","14303","1","2008200920924",73.26,63,23,40,86,75.32,58,19,39,77,73.02,46,17,29,77.78,7,2,5,63.64,103.45,49.06,79.31,73.02,15.22,12.07,88.24,12,2,5,4,2009-02-28
"2008200920934",36,26,3,5,5,11,60,45,48,30,42,27,3,0,22,18,22,60,"N.J","PHI","14304","1","2008200920934",57.14,60,45,15,105,61.54,48,30,18,78,60.87,42,27,15,100,3,0,3,50,107.14,58.06,87.5,70,7.14,6.25,100,6,3,12,15,2009-03-01
