"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920415",20,34,4,5,29,19,63,45,48,36,36,26,1,1,17,18,19,64.975,"CBJ","NSH","14224","1","2008200920415",58.33,58.18,41.55,18,99.73,57.14,44.32,33.24,12,77.57,58.06,33.24,24.01,10,50,0.92,0.92,0,47.22,98.93,37.04,75,57.14,2.78,2.08,96.15,12,10,15,9,2008-12-11
"2008200920436",33,18,4,3,16,41,69,39,51,30,35,25,3,1,17,14,20,59.9583333333333,"CBJ","NYI","14226","1","2008200920436",63.89,69.05,39.03,30,108.08,62.96,51.04,30.02,21,81.06,58.33,35.02,25.02,10,75,3,1,2,45.95,104.57,64.71,68.63,50.72,8.57,5.88,96,16,5,18,9,2008-12-13
"2008200920441",20,30,3,1,14,14,54,49,42,39,32,31,1,3,18,12,20,59.9833333333333,"CBJ","CHI","14227","0","2008200920441",52.43,54.02,49.01,5,103.03,51.85,42.01,39.01,3,81.02,50.79,32.01,31.01,1,25,1,3,-2,47.37,93.45,40,76.19,59.26,3.12,2.38,90.32,10,8,12,10,2008-12-14
"2008200920456",25,29,5,3,44,24,46,77,39,60,32,48,2,1,11,18,25,62.8833333333333,"CBJ","S.J","14230","1","2008200920456",37.4,43.89,73.47,-31,117.36,39.39,37.21,57.25,-21,94.46,40,30.53,45.8,-16,66.67,1.91,0.95,1,30.56,104.17,46.3,82.05,69.57,6.25,5.13,97.92,7,12,7,17,2008-12-17
"2008200920467",40,40,9,7,42,39,67,39,46,28,28,17,5,5,28,31,21,64.9833333333333,"CBJ","DAL","14231","0","2008200920467",63.21,61.86,36.01,28,97.87,62.16,42.47,25.85,18,68.33,62.22,25.85,15.7,11,50,4.62,4.62,0,57.14,88.45,50,60.87,41.79,17.86,10.87,70.59,18,11,21,11,2008-12-18
"2008200920483",41,23,4,3,26,40,62,44,44,32,33,24,0,2,24,21,19,59.9333333333333,"CBJ","PHX","14233","0","2008200920483",58.49,62.07,44.05,18,106.12,57.89,44.05,32.04,12,76.08,57.89,33.04,24.03,9,0,0,2,-2,55.81,91.67,64.06,75,53.23,0,0,91.67,11,8,18,12,2008-12-20
"2008200920498",23,21,3,5,38,22,55,61,37,51,24,42,0,3,14,14,16,60,"CBJ","L.A","14236","1","2008200920498",47.41,55,61,-6,116,42.05,37,51,-14,88,36.36,24,42,-18,0,0,3,-3,46.67,92.86,52.27,64.86,43.64,0,0,92.86,13,9,18,10,2008-12-23
"2008200920519",36,26,6,9,23,27,61,35,46,25,33,20,3,0,25,23,14,59.9666666666667,"CBJ","PHI","14240","1","2008200920519",63.54,61.03,35.02,26,96.05,64.79,46.03,25.01,21,71.04,62.26,33.02,20.01,13,100,3,0,3,64.1,109.09,58.06,71.74,54.1,9.09,6.52,100,13,5,15,10,2008-12-27
"2008200920538",24,21,4,3,31,43,46,54,35,38,25,24,2,0,15,13,17,60,"CBJ","L.A","14242","0","2008200920538",46,46,54,-8,100,47.95,35,38,-3,73,51.02,25,24,1,100,2,0,2,46.88,108,53.33,71.43,54.35,8,5.71,100,10,14,11,16,2008-12-29
"2008200920552",31,33,6,4,15,36,46,46,38,36,29,27,2,0,26,15,23,59.9583333333333,"CBJ","ANA","14244","0","2008200920552",50,46.03,46.03,0,92.06,51.35,38.03,36.03,2,74.05,51.79,29.02,27.02,2,100,2,0,2,53.06,106.9,48.44,76.32,63.04,6.9,5.26,100,9,9,8,10,2008-12-31
