"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920400",31,29,3,9,20,32,54,60,44,41,32,29,3,4,24,16,20,60,"PIT","BUF","14221","1","2008200920400",47.37,54,60,-6,114,51.76,44,41,3,85,52.46,32,29,3,42.86,3,4,-1,54.55,95.58,51.67,72.73,59.26,9.38,6.82,86.21,12,12,10,19,2008-12-08
"2008200920406",28,30,6,6,6,6,43,55,38,38,27,32,1,4,19,22,17,59.9833333333333,"PIT","N.J","14223","0","2008200920406",43.88,43.01,55.02,-12,98.03,50,38.01,38.01,0,76.02,45.76,27.01,32.01,-5,20,1,4,-3,52.78,91.2,48.28,71.05,62.79,3.7,2.63,87.5,11,6,5,17,2008-12-10
"2008200920417",35,32,6,13,20,23,62,50,53,36,38,26,9,2,25,23,19,59.9833333333333,"PIT","NYI","14224","1","2008200920417",55.36,62.02,50.01,12,112.03,59.55,53.01,36.01,17,89.02,59.38,38.01,26.01,12,81.82,9,2,7,56.82,115.99,52.24,71.7,61.29,23.68,16.98,92.31,15,10,9,14,2008-12-11
"2008200920429",23,29,8,6,22,21,48,59,38,39,26,27,3,6,12,24,16,60,"PIT","PHI","14226","0","2008200920429",44.86,48,59,-11,107,49.35,38,39,-1,77,49.06,26,27,-1,33.33,3,6,-3,42.86,89.32,44.23,68.42,54.17,11.54,7.89,77.78,12,12,10,20,2008-12-13
"2008200920463",27,34,6,5,23,17,29,57,24,42,20,31,6,3,14,24,23,59.9833333333333,"PIT","ATL","14231","0","2008200920463",33.72,29.01,57.02,-28,86.02,36.36,24.01,42.01,-18,66.02,39.22,20.01,31.01,-11,66.67,6,3,3,37.84,120.32,44.26,83.33,68.97,30,25,90.32,4,11,5,15,2008-12-18
"2008200920478",25,31,10,6,49,21,43,72,35,57,23,40,3,7,16,22,18,60,"PIT","TOR","14233","1","2008200920478",37.39,43,72,-29,115,38.04,35,57,-22,92,36.51,23,40,-17,30,3,7,-4,47.06,95.54,44.64,65.71,53.49,13.04,8.57,82.5,12,17,8,15,2008-12-20
"2008200920490",33,32,6,2,16,10,46,58,35,44,22,35,4,3,20,25,20,60.6833333333333,"PIT","BUF","14235","0","2008200920490",44.23,45.48,57.35,-12,102.83,44.3,34.61,43.5,-9,78.11,38.6,21.75,34.61,-13,57.14,3.95,2.97,1,50,109.61,50.77,62.86,47.83,18.18,11.43,91.43,13,9,11,14,2008-12-22
"2008200920500",20,28,6,5,26,32,35,62,25,44,15,29,0,2,14,13,21,59.9583333333333,"PIT","T.B","14236","1","2008200920500",36.08,35.02,62.04,-27,97.07,36.23,25.02,44.03,-19,69.05,34.09,15.01,29.02,-14,0,0,2,-2,40,93.1,41.67,60,42.86,0,0,93.1,10,15,10,18,2008-12-23
"2008200920507",16,24,6,6,9,15,29,59,24,50,18,37,1,0,16,12,12,59.9833333333333,"PIT","N.J","14239","0","2008200920507",32.95,29.01,59.02,-30,88.02,32.43,24.01,50.01,-26,74.02,32.73,18.01,37.01,-19,100,1,0,1,57.14,105.56,40,75,62.07,5.56,4.17,100,6,13,5,9,2008-12-26
"2008200920517",27,23,1,5,28,21,72,41,48,30,34,19,2,3,31,13,6,59.9666666666667,"PIT","MTL","14240","1","2008200920517",63.72,72.04,41.02,31,113.06,61.54,48.03,30.02,18,78.04,64.15,34.02,19.01,15,40,2,3,-1,83.78,90.09,54,70.83,47.22,5.88,4.17,84.21,14,11,24,11,2008-12-27
"2008200920541",26,36,10,4,28,18,43,76,37,54,34,40,2,5,15,20,27,59.9333333333333,"PIT","BOS","14243","1","2008200920541",36.13,43.05,76.08,-33,119.13,40.66,37.04,54.06,-17,91.1,45.95,34.04,40.04,-6,28.57,2,5.01,-3,35.71,93.38,41.94,91.89,79.07,5.88,5.41,87.5,3,14,6,22,2008-12-30
"2008200920555",24,35,6,5,17,19,62,52,45,36,32,26,2,4,21,21,17,59.9333333333333,"PIT","BOS","14245","0","2008200920555",54.39,62.07,52.06,10,114.13,55.56,45.05,36.04,9,81.09,55.17,32.04,26.03,6,33.33,2,4,-2,55.26,90.87,40.68,71.11,51.61,6.25,4.44,84.62,13,10,17,16,2009-01-01
"2008200920566",30,28,11,7,19,19,47,51,38,36,30,24,1,6,20,21,17,59.9666666666667,"PIT","FLA","14247","1","2008200920566",47.96,47.03,51.03,-4,98.05,51.35,38.02,36.02,2,74.04,55.56,30.02,24.01,6,14.29,1,6,-5,54.05,78.33,51.72,78.95,63.83,3.33,2.63,75,8,12,9,15,2009-01-03
"2008200920583",26,32,9,9,27,29,55,47,49,40,27,26,0,4,21,21,16,60,"PIT","NYR","14249","0","2008200920583",53.92,55,47,8,102,55.06,49,40,9,89,50.94,27,26,1,0,0,4,-4,56.76,84.62,44.83,55.1,49.09,0,0,84.62,22,14,6,7,2009-01-05
"2008200920590",33,29,4,7,23,30,51,57,40,38,29,28,3,1,17,21,24,60,"PIT","ATL","14250","1","2008200920590",47.22,51,57,-6,108,51.28,40,38,2,78,50.88,29,28,1,75,3,1,2,41.46,106.77,53.23,72.5,56.86,10.34,7.5,96.43,11,10,11,19,2009-01-06
"2008200920604",36,37,3,3,15,24,37,66,30,48,25,35,3,5,23,23,27,60,"PIT","NSH","14252","0","2008200920604",35.92,37,66,-29,103,38.46,30,48,-18,78,41.67,25,35,-10,37.5,3,5,-2,46,97.71,49.32,83.33,67.57,12,10,85.71,5,13,7,18,2009-01-08
"2008200920615",22,35,1,1,19,21,49,54,36,39,24,32,3,5,19,25,13,59.9333333333333,"PIT","COL","14254","0","2008200920615",47.57,49.05,54.06,-5,103.11,48,36.04,39.04,-3,75.08,42.86,24.03,32.04,-8,37.5,3,5.01,-2,59.38,96.88,38.6,66.67,48.98,12.5,8.33,84.38,12,7,13,15,2009-01-10
