"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920408",29,22,4,7,17,13,51,56,37,41,29,33,2,3,16,18,17,60.25,"ATL","NYR","14223","1","2008200920408",47.66,50.79,55.77,-5,106.56,47.44,36.85,40.83,-4,77.68,46.77,28.88,32.86,-4,40,1.99,2.99,-1,48.48,97.81,56.86,78.38,56.86,6.9,5.41,90.91,8,8,14,15,2008-12-10
"2008200920425",37,30,8,7,15,7,62,46,51,36,33,25,3,7,20,24,23,60,"ATL","BOS","14225","1","2008200920425",57.41,62,46,16,108,58.62,51,36,15,87,56.9,33,25,8,30,3,7,-4,46.51,81.09,55.22,64.71,53.23,9.09,5.88,72,18,11,11,10,2008-12-12
"2008200920431",28,27,8,5,17,18,38,50,31,39,22,29,2,4,16,16,23,59.9833333333333,"ATL","BOS","14226","0","2008200920431",43.18,38.01,50.01,-12,88.02,44.29,31.01,39.01,-8,70.02,43.14,22.01,29.01,-7,33.33,2,4,-2,41.03,95.3,50.91,70.97,57.89,9.09,6.45,86.21,9,10,7,11,2008-12-13
"2008200920450",28,31,5,9,35,26,46,56,33,41,25,29,4,1,13,24,22,59.9416666666667,"ATL","OTT","14229","0","2008200920450",45.1,46.04,56.05,-10,102.1,44.59,33.03,41.04,-8,74.07,46.3,25.02,29.03,-4,80,4,1,3,37.14,112.55,47.46,75.76,54.35,16,12.12,96.55,8,12,13,15,2008-12-16
"2008200920463",34,27,5,6,17,23,57,29,42,24,31,20,3,6,23,24,14,59.9833333333333,"ATL","PIT","14231","1","2008200920463",66.28,57.02,29.01,28,86.02,63.64,42.01,24.01,18,66.02,60.78,31.01,20.01,11,33.33,3,6,-3,62.16,79.68,55.74,73.81,54.39,9.68,7.14,70,11,4,15,5,2008-12-18
"2008200920479",28,26,8,6,13,8,47,58,36,50,30,39,4,3,15,18,21,60,"ATL","T.B","14233","1","2008200920479",44.76,47,58,-11,105,41.86,36,50,-14,86,43.48,30,39,-9,57.14,4,3,1,41.67,105.64,51.85,83.33,63.83,13.33,11.11,92.31,6,11,11,8,2008-12-20
"2008200920491",27,36,5,2,15,5,47,62,32,45,21,38,2,6,21,18,24,59.9666666666667,"ATL","TOR","14235","1","2008200920491",43.12,47.03,62.03,-15,109.06,41.56,32.02,45.03,-13,77.04,35.59,21.01,38.02,-17,25,2,6,-4,46.67,93.73,42.86,65.62,44.68,9.52,6.25,84.21,11,7,15,17,2008-12-22
"2008200920495",33,21,3,3,25,19,53,59,41,34,27,25,4,2,15,22,17,60,"ATL","NYI","14236","0","2008200920495",47.32,53,59,-6,112,54.67,41,34,7,75,51.92,27,25,2,66.67,4,2,2,46.88,106.81,61.11,65.85,50.94,14.81,9.76,92,14,9,12,25,2008-12-23
"2008200920510",23,37,4,3,10,10,52,59,39,49,31,39,4,5,20,21,19,60,"ATL","CAR","14239","1","2008200920510",46.85,52,59,-7,111,44.32,39,49,-10,88,44.29,31,39,-8,44.44,4,5,-1,51.28,100.08,38.33,79.49,59.62,12.9,10.26,87.18,8,10,13,10,2008-12-26
"2008200920527",39,17,5,5,2,9,47,55,42,36,33,28,1,2,18,14,24,59.9666666666667,"ATL","BOS","14241","1","2008200920527",46.08,47.03,55.03,-8,102.06,53.85,42.02,36.02,6,78.04,54.1,33.02,28.02,5,33.33,1,2,-1,42.86,95.89,69.64,78.57,70.21,3.03,2.38,92.86,9,8,5,19,2008-12-28
"2008200920540",31,34,3,5,22,17,65,86,46,66,32,47,3,4,20,19,26,60.55,"ATL","TOR","14243","0","2008200920540",43.05,64.41,85.22,-21,149.63,41.07,45.58,65.4,-20,110.98,40.51,31.71,46.57,-15,42.86,2.97,3.96,-1,43.48,100.86,47.69,69.57,49.23,9.38,6.52,91.49,14,19,19,20,2008-12-30
"2008200920549",26,28,4,4,35,9,50,66,34,47,21,28,1,3,17,17,20,59.9833333333333,"ATL","CAR","14244","0","2008200920549",43.1,50.01,66.02,-16,116.03,41.98,34.01,47.01,-13,81.02,42.86,21.01,28.01,-7,25,1,3,-2,45.95,94.05,48.15,61.76,42,4.76,2.94,89.29,13,19,16,19,2008-12-31
"2008200920561",38,31,5,7,5,4,57,56,48,42,37,38,3,3,25,21,23,64.975,"ATL","VAN","14246","1","2008200920561",50.44,52.64,51.71,1,104.35,53.33,44.32,38.78,6,83.11,49.33,34.17,35.09,-1,50,2.77,2.77,0,52.08,100.21,55.07,77.08,64.91,8.11,6.25,92.11,11,4,9,14,2009-01-02
"2008200920577",29,20,5,3,18,11,46,51,36,41,28,35,1,4,16,15,18,59.9666666666667,"ATL","T.B","14248","1","2008200920577",47.42,46.03,51.03,-5,97.05,46.75,36.02,41.02,-5,77.04,44.44,28.02,35.02,-7,20,1,4,-3,47.06,92.14,59.18,77.78,60.87,3.57,2.78,88.57,8,6,10,10,2009-01-04
"2008200920590",29,33,7,4,30,23,57,51,38,40,28,29,1,3,24,21,17,60,"ATL","PIT","14250","0","2008200920590",52.78,57,51,6,108,48.72,38,40,-2,78,49.12,28,29,-1,25,1,3,-2,58.54,93.23,46.77,73.68,49.12,3.57,2.63,89.66,10,11,19,11,2009-01-06
"2008200920599",36,28,10,8,11,19,37,54,31,41,24,29,4,0,11,20,33,60,"ATL","N.J","14252","0","2008200920599",40.66,37,54,-17,91,43.06,31,41,-10,72,45.28,24,29,-5,100,4,0,4,25,116.67,56.25,77.42,64.86,16.67,12.9,100,7,12,6,13,2009-01-08
"2008200920619",29,31,6,5,19,13,54,46,46,36,32,29,4,8,22,23,15,60,"ATL","FLA","14254","0","2008200920619",54,54,46,8,100,56.1,46,36,10,82,52.46,32,29,3,33.33,4,8,-4,59.46,84.91,48.33,69.57,59.26,12.5,8.7,72.41,14,7,8,10,2009-01-10
"2008200920643",38,22,7,4,13,8,56,54,44,37,31,30,2,3,19,20,21,59.9666666666667,"ATL","OTT","14258","1","2008200920643",50.91,56.03,54.03,2,110.06,54.32,44.02,37.02,7,81.05,50.82,31.02,30.02,1,40,2,3,-1,47.5,96.45,63.33,70.45,55.36,6.45,4.55,90,13,7,12,17,2009-01-14
"2008200920658",32,25,4,4,14,13,53,43,44,30,38,17,4,3,20,22,15,63.8416666666667,"ATL","TOR","14260","1","2008200920658",55.21,49.81,40.41,10,90.22,59.46,41.35,28.19,14,69.55,69.09,35.71,15.98,21,57.14,3.76,2.82,1,57.14,92.88,56.14,86.36,71.7,10.53,9.09,82.35,6,13,9,13,2009-01-16
"2008200920668",30,33,6,1,16,19,42,73,37,49,32,33,7,2,13,26,24,59.9666666666667,"ATL","NSH","14261","0","2008200920668",36.52,42.02,73.04,-31,115.06,43.02,37.02,49.03,-12,86.05,49.23,32.02,33.02,-1,77.78,7,2,5,35.14,115.81,47.62,86.49,76.19,21.88,18.92,93.94,5,16,5,24,2009-01-17
"2008200920685",25,36,2,3,13,13,46,66,34,47,24,36,4,2,20,17,24,60,"ATL","MTL","14264","1","2008200920685",41.07,46,66,-20,112,41.98,34,47,-13,81,40,24,36,-12,66.67,4,2,2,45.45,111.11,40.98,70.59,52.17,16.67,11.76,94.44,10,11,12,19,2009-01-20
"2008200920694",30,27,10,10,11,12,53,63,42,43,31,33,3,5,23,17,17,59.9666666666667,"ATL","PHI","14265","0","2008200920694",45.69,53.03,63.04,-10,116.06,49.41,42.02,43.02,-1,85.05,48.44,31.02,33.02,-2,37.5,3,5,-2,57.5,94.53,52.63,73.81,58.49,9.68,7.14,84.85,11,10,11,20,2009-01-21
"2008200920708",21,23,5,2,18,21,36,57,31,44,25,33,0,2,12,13,19,60,"ATL","DAL","14271","0","2008200920708",38.71,36,57,-21,93,41.33,31,44,-13,75,43.1,25,33,-8,0,0,2,-2,38.71,93.94,47.73,80.65,69.44,0,0,93.94,6,11,5,13,2009-01-27
"2008200920718",30,30,4,6,18,14,66,50,50,40,37,33,4,5,24,18,18,59.95,"ATL","NYI","14273","1","2008200920718",56.9,66.06,50.04,16,116.1,55.56,50.04,40.03,10,90.08,52.86,37.03,33.03,4,44.44,4,5,-1,57.14,95.66,50,74,56.06,10.81,8,84.85,13,7,16,10,2009-01-29
"2008200920737",25,24,2,3,24,22,54,71,36,53,19,40,0,2,14,10,25,59.9666666666667,"ATL","CAR","14275","0","2008200920737",43.2,54.03,71.04,-17,125.07,40.45,36.02,53.03,-17,89.05,32.2,19.01,40.02,-21,0,0,2,-2,35.9,95,51.02,52.78,35.19,0,0,95,17,13,18,18,2009-01-31
