"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920749",27,24,8,7,18,21,51,54,41,43,27,30,3,1,17,15,19,59.9666666666667,"NYI","T.B","14278","1","2008200920749",48.57,51.03,54.03,-3,105.06,48.81,41.02,43.02,-2,84.05,47.37,27.02,30.02,-3,75,3,1,2,47.22,107.78,52.94,65.85,52.94,11.11,7.32,96.67,14,13,10,11,2009-02-03
"2008200920766",23,31,2,4,20,19,55,50,37,38,22,29,2,3,18,19,17,60,"NYI","FLA","14280","0","2008200920766",52.38,55,50,5,105,49.33,37,38,-1,75,43.14,22,29,-7,40,2,3,-1,51.43,98.75,42.59,59.46,40,9.09,5.41,89.66,15,9,18,12,2009-02-05
"2008200920785",17,33,6,6,20,23,41,59,31,44,28,28,0,1,21,11,18,59.95,"NYI","T.B","14282","0","2008200920785",41,41.03,59.05,-18,100.08,41.33,31.03,44.04,-13,75.06,50,28.02,28.02,0,0,0,1,-1,53.85,96.43,34,90.32,68.29,0,0,96.43,3,16,10,15,2009-02-07
"2008200920796",22,26,5,3,35,21,61,84,39,58,25,39,3,3,14,11,23,65,"NYI","L.A","14285","1","2008200920796",42.07,56.31,77.54,-23,133.85,40.21,36,53.54,-19,89.54,39.06,23.08,36,-14,50,2.77,2.77,0,37.84,104.31,45.83,64.1,40.98,12,7.69,92.31,14,19,22,26,2009-02-10
"2008200920802",22,50,5,3,5,6,40,71,32,63,25,50,2,4,20,22,30,59.9666666666667,"NYI","N.J","14286","0","2008200920802",36.04,40.02,71.04,-31,111.06,33.68,32.02,63.04,-31,95.05,33.33,25.01,50.03,-25,33.33,2,4,-2,40,100,30.56,78.12,62.5,8,6.25,92,7,13,8,8,2009-02-11
"2008200920825",25,35,2,3,23,17,66,61,48,45,39,34,1,5,21,18,21,60,"NYI","PHI","14289","0","2008200920825",51.97,66,61,5,127,51.61,48,45,3,93,53.42,39,34,5,16.67,1,5,-4,50,87.86,41.67,81.25,59.09,2.56,2.08,85.29,9,11,18,16,2009-02-14
"2008200920841",21,41,4,2,35,23,63,70,44,51,30,37,2,2,18,22,22,64.95,"NYI","PIT","14291","1","2008200920841",47.37,58.2,64.67,-7,122.86,46.32,40.65,47.11,-7,87.76,44.78,27.71,34.18,-7,50,1.85,1.85,0,45,101.26,33.87,68.18,47.62,6.67,4.55,94.59,14,14,19,19,2009-02-16
"2008200920854",18,31,6,6,29,29,48,67,39,51,26,38,1,3,11,16,22,59.9666666666667,"NYI","NYR","14293","0","2008200920854",41.74,48.03,67.04,-19,115.06,43.33,39.02,51.03,-12,90.05,40.62,26.01,38.02,-12,25,1,3,-2,33.33,95.95,36.73,66.67,54.17,3.85,2.56,92.11,13,13,9,16,2009-02-18
"2008200920859",22,31,6,7,22,18,54,65,37,43,24,30,2,6,17,19,17,59.9833333333333,"NYI","CAR","14294","1","2008200920859",45.38,54.02,65.02,-11,119.03,46.25,37.01,43.01,-6,80.02,44.44,24.01,30.01,-6,25,2,6,-4,50,88.33,41.51,64.86,44.44,8.33,5.41,80,13,13,17,22,2009-02-19
"2008200920881",17,33,3,5,8,11,73,60,50,47,38,40,4,0,25,12,13,59.95,"NYI","N.J","14296","1","2008200920881",54.89,73.06,60.05,13,133.11,51.55,50.04,47.04,3,97.08,48.72,38.03,40.03,-2,100,4,0,4,65.79,110.53,34,76,52.05,10.53,8,100,12,7,23,13,2009-02-21
