"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920403",26,28,5,5,19,26,58,58,44,45,31,33,4,1,16,15,23,59.9,"MTL","CGY","14222","1","2008200920403",50,58.1,58.1,0,116.19,49.44,44.07,45.08,-1,89.15,48.44,31.05,33.06,-2,80,4.01,1,3,41.03,109.87,48.15,70.45,53.45,12.9,9.09,96.97,13,12,14,13,2008-12-09
"2008200920416",28,28,5,7,31,16,62,42,37,32,32,22,1,3,22,17,17,59.9083333333333,"MTL","T.B","14224","1","2008200920416",59.62,62.09,42.06,20,104.16,53.62,37.06,32.05,5,69.11,59.26,32.05,22.03,10,25,1,3,-2,56.41,89.49,50,86.49,51.61,3.12,2.7,86.36,5,10,25,10,2008-12-11
"2008200920432",20,36,6,9,29,21,59,58,45,41,33,26,1,2,19,21,16,59.9333333333333,"MTL","WSH","14226","1","2008200920432",50.43,59.07,58.06,1,117.13,52.33,45.05,41.05,4,86.1,55.93,33.04,26.03,7,33.33,1,2,-1,54.29,95.34,35.71,73.33,55.93,3.03,2.22,92.31,12,15,14,17,2008-12-13
"2008200920448",30,29,11,2,36,21,51,54,36,40,23,27,1,3,14,18,27,59.9666666666667,"MTL","CAR","14229","0","2008200920448",48.57,51.03,54.03,-3,105.06,47.37,36.02,40.02,-4,76.04,46,23.01,27.02,-4,25,1,3,-2,34.15,93.24,50.85,63.89,45.1,4.35,2.78,88.89,13,13,15,14,2008-12-16
"2008200920464",38,26,3,7,38,36,57,67,44,47,31,31,5,2,13,30,21,59.9666666666667,"MTL","PHI","14231","1","2008200920464",45.97,57.03,67.04,-10,124.07,48.35,44.02,47.03,-3,91.05,50,31.02,31.02,0,71.43,5,2,3,38.24,109.68,59.38,70.45,54.39,16.13,11.36,93.55,13,16,13,20,2008-12-18
"2008200920476",40,25,5,9,28,19,84,72,60,52,46,34,4,3,26,21,18,64.5333333333333,"MTL","BUF","14233","1","2008200920476",53.85,78.1,66.94,12,145.04,53.57,55.79,48.35,8,104.13,57.5,42.77,31.61,12,57.14,3.72,2.79,1,59.09,99.87,61.54,76.67,54.76,8.7,6.67,91.18,14,18,24,20,2008-12-20
"2008200920488",34,24,4,4,34,19,57,64,40,48,28,27,2,3,21,19,18,61.7,"MTL","CAR","14234","1","2008200920488",47.11,55.43,62.24,-7,117.67,45.45,38.9,46.68,-8,85.58,50.91,27.23,26.26,1,40,1.94,2.92,-1,53.85,96.03,58.62,70,49.12,7.14,5,88.89,12,21,17,16,2008-12-21
"2008200920517",23,27,5,1,21,28,41,72,30,48,19,34,3,2,6,13,31,59.9666666666667,"MTL","PIT","14240","0","2008200920517",36.28,41.02,72.04,-31,113.06,38.46,30.02,48.03,-18,78.04,35.85,19.01,34.02,-15,60,3,2,1,16.22,109.91,46,63.33,46.34,15.79,10,94.12,11,14,11,24,2008-12-27
"2008200920534",30,36,7,8,15,28,50,56,44,40,29,28,5,2,21,19,26,60,"MTL","FLA","14242","0","2008200920534",47.17,50,56,-6,106,52.38,44,40,4,84,50.88,29,28,1,71.43,5,2,3,44.68,110.1,45.45,65.91,58,17.24,11.36,92.86,15,12,6,16,2008-12-29
"2008200920542",25,26,6,7,22,28,53,49,43,35,30,22,1,1,17,15,19,64.95,"MTL","T.B","14243","0","2008200920542",51.96,48.96,45.27,4,94.23,55.13,39.72,32.33,8,72.06,57.69,27.71,20.32,8,50,0.92,0.92,0,47.22,98.79,49.02,69.77,56.6,3.33,2.33,95.45,13,13,10,14,2008-12-30
"2008200920559",29,28,4,5,16,4,47,48,38,41,34,29,1,4,22,17,18,59.9833333333333,"MTL","N.J","14246","0","2008200920559",49.47,47.01,48.01,-1,95.03,48.1,38.01,41.01,-3,79.02,53.97,34.01,29.01,5,20,1,4,-3,55,89.15,50.88,89.47,72.34,2.94,2.63,86.21,4,12,9,7,2009-01-02
"2008200920576",36,29,8,7,31,7,78,71,61,55,45,35,5,5,19,23,23,64.9666666666667,"MTL","FLA","14248","1","2008200920576",52.35,72.04,65.57,7,137.61,52.59,56.34,50.8,6,107.13,56.25,41.56,32.32,10,50,4.62,4.62,0,45.24,96.83,55.38,73.77,57.69,11.11,8.2,85.71,16,20,17,16,2009-01-04
"2008200920596",26,33,3,5,32,35,47,65,39,52,25,39,6,3,18,21,20,59.9833333333333,"MTL","NYR","14251","0","2008200920596",41.96,47.01,65.02,-18,112.03,42.86,39.01,52.01,-13,91.03,39.06,25.01,39.01,-14,66.67,6,3,3,47.37,116.31,44.07,64.1,53.19,24,15.38,92.31,14,13,8,13,2009-01-07
"2008200920601",28,28,15,18,19,26,53,72,40,51,29,32,6,2,13,21,22,59.9833333333333,"MTL","TOR","14252","1","2008200920601",42.4,53.01,72.02,-19,125.03,43.96,40.01,51.01,-11,91.03,47.54,29.01,32.01,-3,75,6,2,4,37.14,114.44,50,72.5,54.72,20.69,15,93.75,11,19,13,21,2009-01-08
"2008200920616",29,33,5,6,19,18,64,79,47,47,35,35,5,4,16,22,24,60,"MTL","WSH","14254","1","2008200920616",44.76,64,79,-15,143,50,47,47,0,94,50,35,35,0,55.56,5,4,1,40,102.86,46.77,74.47,54.69,14.29,10.64,88.57,12,12,17,32,2009-01-10
"2008200920631",27,29,6,5,28,23,52,46,39,41,35,29,1,3,23,15,18,59.9666666666667,"MTL","BOS","14257","0","2008200920631",53.06,52.03,46.03,6,98.05,48.75,39.02,41.02,-2,80.04,54.69,35.02,29.02,6,25,1,3,-2,56.1,92.51,48.21,89.74,67.31,2.86,2.56,89.66,4,12,13,5,2009-01-13
"2008200920648",28,32,3,4,22,18,48,63,34,37,20,25,3,2,18,17,25,59.9833333333333,"MTL","NSH","14259","1","2008200920648",43.24,48.01,63.02,-15,111.03,47.89,34.01,37.01,-3,71.02,44.44,20.01,25.01,-5,60,3,2,1,41.86,107,46.67,58.82,41.67,15,8.82,92,14,12,14,26,2009-01-15
"2008200920664",27,30,2,6,15,29,62,52,43,38,32,27,4,4,21,21,15,64.9666666666667,"MTL","OTT","14261","0","2008200920664",54.39,57.26,48.02,10,105.28,53.09,39.71,35.09,5,74.81,54.24,29.55,24.94,5,50,3.69,3.69,0,58.33,97.69,47.37,74.42,51.61,12.5,9.3,85.19,11,11,19,14,2009-01-17
"2008200920685",36,25,3,2,13,13,66,46,47,34,36,24,2,4,24,17,20,60,"MTL","ATL","14264","0","2008200920685",58.93,66,46,20,112,58.02,47,34,13,81,60,36,24,12,33.33,2,4,-2,54.55,88.89,59.02,76.6,54.55,5.56,4.26,83.33,11,10,19,12,2009-01-20
"2008200920692",25,29,3,6,13,17,47,55,39,47,28,34,2,5,22,15,17,59.95,"MTL","N.J","14265","0","2008200920692",46.08,47.04,55.05,-8,102.09,45.35,39.03,47.04,-8,86.07,45.16,28.02,34.03,-6,28.57,2,5,-3,56.41,92.44,46.3,71.79,59.57,7.14,5.13,85.29,11,13,8,8,2009-01-21
"2008200920705",32,34,9,6,18,24,54,37,41,30,34,23,3,5,19,29,18,59.95,"MTL","T.B","14271","0","2008200920705",59.34,54.05,37.03,17,91.08,57.75,41.03,30.03,11,71.06,59.65,34.03,23.02,11,37.5,3,5,-2,51.35,87.08,48.48,82.93,62.96,8.82,7.32,78.26,7,7,13,7,2009-01-27
"2008200920719",28,25,5,2,22,27,62,46,52,42,36,35,1,4,15,20,18,59.9833333333333,"MTL","FLA","14273","0","2008200920719",57.41,62.02,46.01,16,108.03,55.32,52.01,42.01,10,94.03,50.7,36.01,35.01,1,20,1,4,-3,45.45,91.35,52.83,69.23,58.06,2.78,1.92,88.57,16,7,10,4,2009-01-29
"2008200920732",25,27,7,10,39,33,59,60,37,44,26,32,4,3,16,23,13,59.9666666666667,"MTL","L.A","14275","1","2008200920732",49.58,59.03,60.03,-1,119.07,45.68,37.02,44.02,-7,81.05,44.83,26.01,32.02,-6,57.14,4,3,1,55.17,106.01,48.08,70.27,44.07,15.38,10.81,90.62,11,12,22,16,2009-01-31
"2008200920743",28,32,9,8,48,25,53,50,38,34,28,23,1,3,23,16,21,59.9666666666667,"MTL","BOS","14276","1","2008200920743",51.46,53.03,50.03,3,103.06,52.78,38.02,34.02,4,72.04,54.9,28.02,23.01,5,25,1,3,-2,52.27,90.53,46.67,73.68,52.83,3.57,2.63,86.96,10,11,15,16,2009-02-01
"2008200920753",29,22,7,3,20,20,64,53,48,30,35,25,4,2,18,17,16,59.9666666666667,"MTL","PIT","14278","1","2008200920753",54.7,64.04,53.03,11,117.07,61.54,48.03,30.02,18,78.04,58.33,35.02,25.01,10,66.67,4,2,2,52.94,103.43,56.86,72.92,54.69,11.43,8.33,92,13,5,16,23,2009-02-03
"2008200920772",30,25,5,4,16,13,60,46,45,32,37,22,2,3,24,17,14,59.95,"MTL","BUF","14281","0","2008200920772",56.6,60.05,46.04,14,106.09,58.44,45.04,32.03,13,77.06,62.71,37.03,22.02,15,40,2,3,-1,63.16,91.77,54.55,82.22,61.67,5.41,4.44,86.36,8,10,15,14,2009-02-06
"2008200920780",32,34,10,13,28,12,63,57,46,48,33,41,2,5,26,25,15,60,"MTL","TOR","14282","1","2008200920780",52.5,63,57,6,120,48.94,46,48,-2,94,44.59,33,41,-8,28.57,2,5,-3,63.41,93.87,48.48,71.74,52.38,6.06,4.35,87.8,13,7,17,9,2009-02-07
"2008200920794",32,36,6,6,8,9,38,69,28,51,24,41,2,6,13,27,28,60,"MTL","CGY","14284","0","2008200920794",35.51,38,69,-31,107,35.44,28,51,-23,79,36.92,24,41,-17,25,2,6,-4,31.71,93.7,47.06,85.71,63.16,8.33,7.14,85.37,4,10,10,18,2009-02-09
"2008200920809",27,36,7,6,27,11,58,37,47,29,38,27,2,7,24,24,15,59.9666666666667,"MTL","EDM","14286","0","2008200920809",61.05,58.03,37.02,21,95.05,61.84,47.03,29.02,18,76.04,58.46,38.02,27.02,11,22.22,2,7,-5,61.54,79.34,42.86,80.85,65.52,5.26,4.26,74.07,9,2,11,8,2009-02-11
"2008200920824",35,31,6,3,19,15,52,75,32,54,23,48,4,2,12,18,36,60,"MTL","COL","14288","0","2008200920824",40.94,52,75,-23,127,37.21,32,54,-22,86,32.39,23,48,-25,66.67,4,2,2,25,113.22,53.03,71.88,44.23,17.39,12.5,95.83,9,6,20,21,2009-02-13
"2008200920840",28,28,2,0,16,12,49,59,38,46,27,34,2,4,18,18,20,60,"MTL","VAN","14290","0","2008200920840",45.37,49,59,-10,108,45.24,38,46,-8,84,44.26,27,34,-7,33.33,2,4,-2,47.37,95.64,50,71.05,55.1,7.41,5.26,88.24,11,12,11,13,2009-02-15
"2008200920856",31,27,3,4,20,19,60,72,43,49,33,35,3,3,18,19,21,64.9666666666667,"MTL","WSH","14293","0","2008200920856",45.45,55.41,66.5,-12,121.91,46.74,39.71,45.25,-6,84.97,48.53,30.48,32.32,-2,50,2.77,2.77,0,46.15,100.52,53.45,76.74,55,9.09,6.98,91.43,10,14,17,23,2009-02-18
"2008200920861",30,24,2,5,28,34,54,44,40,39,27,28,4,5,15,26,13,59.9666666666667,"MTL","PIT","14294","0","2008200920861",55.1,54.03,44.02,10,98.05,50.63,40.02,39.02,1,79.04,49.09,27.02,28.02,-1,44.44,4,5,-1,53.57,96.96,55.56,67.5,50,14.81,10,82.14,13,11,14,5,2009-02-19
"2008200920875",33,28,12,9,27,15,53,78,39,59,32,47,5,3,12,20,29,59.9833333333333,"MTL","OTT","14296","1","2008200920875",40.46,53.01,78.02,-25,131.04,39.8,39.01,59.02,-20,98.03,40.51,32.01,47.01,-15,62.5,5,3,2,29.27,109.24,54.1,82.05,60.38,15.62,12.82,93.62,7,12,14,19,2009-02-21
"2008200920897",31,18,8,9,15,14,44,71,26,54,17,34,3,0,11,14,24,60,"MTL","VAN","14299","1","2008200920897",38.26,44,71,-27,115,32.5,26,54,-28,80,33.33,17,34,-17,100,3,0,3,31.43,117.65,63.27,65.38,38.64,17.65,11.54,100,9,20,18,17,2009-02-24
"2008200920918",43,35,9,6,17,26,65,78,46,57,36,38,4,3,23,24,31,63.3333333333333,"MTL","PHI","14302","0","2008200920918",45.45,61.58,73.89,-13,135.47,44.66,43.58,54,-11,97.58,48.65,34.11,36,-2,57.14,3.79,2.84,1,42.59,103.22,55.13,78.26,55.38,11.11,8.7,92.11,10,19,19,21,2009-02-27
"2008200920926",21,29,3,2,17,15,37,91,27,67,21,48,3,2,10,15,25,59.9833333333333,"MTL","S.J","14303","1","2008200920926",28.91,37.01,91.03,-54,128.04,28.72,27.01,67.02,-40,94.03,30.43,21.01,48.01,-27,60,3,2,1,28.57,110.12,42,77.78,56.76,14.29,11.11,95.83,6,19,10,24,2009-02-28
"2008200920953",30,24,4,6,16,19,62,53,48,43,39,27,1,5,21,14,19,59.9666666666667,"MTL","BUF","14307","0","2008200920953",53.91,62.03,53.03,9,115.06,52.75,48.03,43.02,5,91.05,59.09,39.02,27.02,12,16.67,1,5,-4,52.5,84.05,55.56,81.25,62.9,2.56,2.08,81.48,9,16,14,10,2009-03-04
"2008200920966",28,29,14,13,5,15,44,59,30,43,25,28,0,2,26,16,15,60,"MTL","ATL","14309","0","2008200920966",42.72,44,59,-15,103,41.1,30,43,-13,73,47.17,25,28,-3,0,0,2,-2,63.41,92.86,49.12,83.33,56.82,0,0,92.86,5,15,14,16,2009-03-06
"2008200920984",28,28,11,4,34,50,36,75,28,51,19,31,3,1,17,16,23,59.9333333333333,"MTL","DAL","14311","0","2008200920984",32.43,36.04,75.08,-39,111.12,35.44,28.03,51.06,-23,79.09,38,19.02,31.03,-12,75,3,1,2,42.5,112.56,50,67.86,52.78,15.79,10.71,96.77,9,20,8,24,2009-03-08
"2008200920993",29,21,4,4,24,15,58,51,45,36,26,32,4,3,18,20,12,61.6666666666667,"MTL","EDM","14313","1","2008200920993",53.21,56.43,49.62,7,106.05,55.56,43.78,35.03,9,78.81,44.83,25.3,31.14,-6,57.14,3.89,2.92,1,60,106.01,58,57.78,44.83,15.38,8.89,90.62,19,4,13,15,2009-03-10
"2008200921009",32,27,8,9,22,32,63,61,41,47,26,39,2,3,22,16,21,60.3666666666667,"MTL","NYI","14315","1","2008200921009",50.81,62.62,60.63,2,123.25,46.59,40.75,46.71,-6,87.47,40,25.84,38.76,-13,40,1.99,2.98,-1,51.16,100,54.24,63.41,41.27,7.69,4.88,92.31,15,8,22,14,2009-03-12
"2008200921024",25,33,6,2,22,21,45,90,29,62,23,48,1,3,13,17,28,59.9333333333333,"MTL","N.J","14317","1","2008200921024",33.33,45.05,90.1,-45,135.15,31.87,29.03,62.07,-33,91.1,32.39,23.03,48.05,-25,25,1,3,-2,31.71,98.1,43.1,79.31,51.11,4.35,3.45,93.75,6,14,16,28,2009-03-14
"2008200921041",22,26,4,6,29,29,54,72,38,55,29,42,3,3,21,15,12,64.9833333333333,"MTL","NYR","14320","1","2008200921041",42.86,49.86,66.48,-18,116.34,40.86,35.09,50.78,-17,85.87,40.85,26.78,38.78,-13,50,2.77,2.77,0,63.64,103.2,45.83,76.32,53.7,10.34,7.89,92.86,9,13,16,17,2009-03-17
"2008200921056",26,33,2,4,16,31,58,55,41,45,32,39,4,5,20,18,21,59.9833333333333,"MTL","OTT","14322","0","2008200921056",51.33,58.02,55.02,3,113.03,47.67,41.01,45.01,-4,86.02,45.07,32.01,39.01,-7,44.44,4,5,-1,48.78,99.68,44.07,78.05,55.17,12.5,9.76,87.18,9,6,17,10,2009-03-19
"2008200921071",30,23,4,3,30,19,60,63,43,51,28,37,2,5,15,16,22,59.95,"MTL","TOR","14324","1","2008200921071",48.78,60.05,63.05,-3,123.1,45.74,43.04,51.04,-8,94.08,43.08,28.02,37.03,-9,28.57,2,5,-3,40.54,93.63,56.6,65.12,46.67,7.14,4.65,86.49,15,14,17,12,2009-03-21
"2008200921090",20,37,8,8,22,28,47,54,35,38,22,25,6,3,17,22,18,59.9666666666667,"MTL","ATL","14327","1","2008200921090",46.53,47.03,54.03,-7,101.06,47.95,35.02,38.02,-3,73.04,46.81,22.01,25.01,-3,66.67,6,3,3,48.57,115.27,35.09,62.86,46.81,27.27,17.14,88,13,13,12,16,2009-03-24
"2008200921105",40,31,2,8,29,46,90,34,56,25,36,19,3,2,34,23,14,61.75,"MTL","T.B","14329","1","2008200921105",72.58,87.45,33.04,56,120.49,69.14,54.41,24.29,31,78.7,65.45,34.98,18.46,17,60,2.91,1.94,1,70.83,97.81,56.34,64.29,40,8.33,5.36,89.47,20,6,34,9,2009-03-26
