"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920390",30,22,5,3,15,16,72,40,57,26,43,17,2,3,22,17,13,62.65,"S.J","EDM","14219","1","2008200920390",64.29,68.95,38.31,32,107.26,68.67,54.59,24.9,31,79.49,71.67,41.18,16.28,26,40,1.92,2.87,-1,62.86,87,57.69,75.44,59.72,4.65,3.51,82.35,14,9,15,14,2008-12-06
"2008200920421",34,21,8,7,21,20,55,63,40,46,27,31,2,0,18,21,16,59.9666666666667,"S.J","ANA","14224","1","2008200920421",46.61,55.03,63.04,-8,118.07,46.51,40.02,46.03,-6,86.05,46.55,27.02,31.02,-4,100,2,0,2,52.94,107.41,61.82,67.5,49.09,7.41,5,100,13,15,15,17,2008-12-11
"2008200920440",32,38,8,6,28,20,70,59,56,42,38,33,5,4,21,22,27,59.9666666666667,"S.J","STL","14226","1","2008200920440",54.26,70.04,59.03,11,129.07,57.14,56.03,42.02,14,98.05,53.52,38.02,33.02,5,55.56,5,4,1,43.75,101.04,45.71,67.86,54.29,13.16,8.93,87.88,18,9,14,17,2008-12-13
"2008200920445",26,27,5,2,34,33,59,62,40,46,25,28,2,2,21,15,17,64.95,"S.J","L.A","14228","0","2008200920445",48.76,54.5,57.27,-3,111.78,46.51,36.95,42.49,-6,79.45,47.17,23.09,25.87,-3,50,1.85,1.85,0,55.26,100.86,49.06,62.5,42.37,8,5,92.86,15,18,19,16,2008-12-15
"2008200920456",29,25,3,5,24,44,77,46,60,39,48,32,1,2,25,18,11,62.8833333333333,"S.J","CBJ","14230","0","2008200920456",62.6,73.47,43.89,31,117.36,60.61,57.25,37.21,21,94.46,60,45.8,30.53,16,33.33,0.95,1.91,-1,69.44,95.83,53.7,80,62.34,2.08,1.67,93.75,12,7,17,7,2008-12-17
"2008200920466",23,31,4,3,27,15,40,47,33,37,24,28,0,6,18,18,18,60,"S.J","DET","14231","0","2008200920466",45.98,40,47,-7,87,47.14,33,37,-4,70,46.15,24,28,-4,0,0,6,-6,50,78.57,42.59,72.73,60,0,0,78.57,9,9,7,10,2008-12-18
"2008200920485",38,24,2,5,38,38,58,64,48,44,30,34,3,2,18,23,21,59.9666666666667,"S.J","NYR","14233","1","2008200920485",47.54,58.03,64.04,-6,122.07,52.17,48.03,44.02,4,92.05,46.88,30.02,34.02,-4,60,3,2,1,46.15,104.12,61.29,62.5,51.72,10,6.25,94.12,18,10,10,20,2008-12-20
"2008200920506",32,22,2,7,22,17,53,45,43,41,31,33,5,0,18,18,18,59.9333333333333,"S.J","VAN","14236","1","2008200920506",54.08,53.06,45.05,8,98.11,51.19,43.05,41.05,2,84.09,48.44,31.03,33.04,-2,100,5.01,0,5,50,116.13,59.26,72.09,58.49,16.13,11.63,100,12,8,10,4,2008-12-23
"2008200920523",19,33,2,3,22,20,53,49,37,39,26,28,2,2,19,22,11,64.9833333333333,"S.J","STL","14240","0","2008200920523",51.96,48.94,45.24,4,94.18,48.68,34.16,36.01,-2,70.17,48.15,24.01,25.85,-2,50,1.85,1.85,0,63.33,100.55,36.54,70.27,49.06,7.69,5.41,92.86,11,11,16,10,2008-12-27
"2008200920535",23,31,6,4,20,31,31,57,23,45,18,29,3,1,14,20,20,59.95,"S.J","DAL","14242","0","2008200920535",35.23,31.03,57.05,-26,88.07,33.82,23.02,45.04,-22,68.06,38.3,18.02,29.02,-11,75,3,1,2,41.18,113.22,42.59,78.26,58.06,16.67,13.04,96.55,5,16,8,12,2008-12-29
