"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920652",26,38,5,4,25,31,45,66,38,47,25,35,4,4,16,24,24,64.9666666666667,"DAL","BUF","14259","1","2008200920652",40.54,41.56,60.95,-21,102.51,44.71,35.09,43.41,-9,78.5,41.67,23.09,32.32,-10,50,3.69,3.69,0,40,104.57,40.62,65.79,55.56,16,10.53,88.57,13,12,7,19,2009-01-15
"2008200920662",26,30,4,3,29,45,58,60,46,44,34,22,2,2,23,17,16,64.9666666666667,"DAL","L.A","14261","1","2008200920662",49.15,53.57,55.41,-2,108.98,51.11,42.48,40.64,2,83.12,60.71,31.4,20.32,12,50,1.85,1.85,0,58.97,96.79,46.43,73.91,58.62,5.88,4.35,90.91,12,22,12,16,2009-01-17
"2008200920680",24,25,2,7,13,20,52,39,39,27,25,20,2,4,18,13,18,59.9666666666667,"DAL","T.B","14263","0","2008200920680",57.14,52.03,39.02,13,91.05,59.09,39.02,27.02,12,66.04,55.56,25.01,20.01,5,33.33,2,4,-2,50,88,48.98,64.1,48.08,8,5.13,80,14,7,13,12,2009-01-19
"2008200920697",29,31,2,4,30,26,44,53,33,38,25,28,4,1,18,20,22,59.95,"DAL","FLA","14265","0","2008200920697",45.36,44.04,53.04,-9,97.08,46.48,33.03,38.03,-5,71.06,47.17,25.02,28.02,-3,80,4,1,3,45,112.43,48.33,75.76,56.82,16,12.12,96.43,8,10,11,15,2009-01-21
"2008200920708",23,21,2,5,21,18,57,36,44,31,33,25,2,0,19,13,12,60,"DAL","ATL","14271","1","2008200920708",61.29,57,36,21,93,58.67,44,31,13,75,56.9,33,25,8,100,2,0,2,61.29,106.06,52.27,75,57.89,6.06,4.55,100,11,6,13,5,2009-01-27
"2008200920720",21,26,7,7,16,31,36,48,30,39,23,24,4,2,11,19,17,59.9833333333333,"DAL","DET","14273","0","2008200920720",42.86,36.01,48.01,-12,84.02,43.48,30.01,39.01,-9,69.02,48.94,23.01,24.01,-1,66.67,4,2,2,39.29,109.06,44.68,76.67,63.89,17.39,13.33,91.67,7,15,6,9,2009-01-29
"2008200920736",32,32,5,4,19,30,45,65,40,53,31,38,7,3,16,23,25,59.9833333333333,"DAL","CBJ","14275","0","2008200920736",40.91,45.01,65.02,-20,110.03,43.01,40.01,53.01,-13,93.03,44.93,31.01,38.01,-7,70,7,3,4,39.02,114.69,50,77.5,68.89,22.58,17.5,92.11,9,15,5,12,2009-01-31
"2008200920756",34,24,2,5,33,36,49,52,41,39,32,25,3,1,27,11,20,59.9333333333333,"DAL","CGY","14278","1","2008200920756",48.51,49.05,52.06,-3,101.11,51.25,41.05,39.04,2,80.09,56.14,32.04,25.03,7,75,3,1,2,57.45,105.38,58.62,78.05,65.31,9.38,7.32,96,9,14,8,13,2009-02-03
"2008200920769",18,25,3,4,11,23,60,48,40,33,24,21,2,3,14,15,14,59.95,"DAL","COL","14280","0","2008200920769",55.56,60.05,48.04,12,108.09,54.79,40.03,33.03,7,73.06,53.33,24.02,21.02,3,40,2,3,-1,50,94.05,41.86,60,40,8.33,5,85.71,16,12,20,15,2009-02-05
"2008200920776",38,29,6,11,42,48,65,43,56,33,39,22,10,2,25,28,14,59.9333333333333,"DAL","NYR","14281","1","2008200920776",60.19,65.07,43.05,22,108.12,62.92,56.06,33.04,23,89.1,63.93,39.04,22.02,17,83.33,10.01,2,8,64.1,116.55,56.72,69.64,60,25.64,17.86,90.91,17,11,9,10,2009-02-06
"2008200920792",15,29,3,3,22,21,37,55,31,40,22,26,4,1,15,17,12,59.9833333333333,"DAL","NSH","14283","1","2008200920792",40.22,37.01,55.02,-18,92.03,43.66,31.01,40.01,-9,71.02,45.83,22.01,26.01,-4,80,4,1,3,55.56,114.34,34.09,70.97,59.46,18.18,12.9,96.15,9,14,6,15,2009-02-08
"2008200920808",28,23,5,5,37,22,68,41,44,36,33,29,0,1,25,13,13,59.9833333333333,"DAL","PHX","14286","1","2008200920808",62.39,68.02,41.01,27,109.03,55,44.01,36.01,8,80.02,53.23,33.01,29.01,4,0,0,1,-1,65.79,96.55,54.9,75,48.53,0,0,96.55,11,7,24,5,2009-02-11
